"SPECIES_GROUP","YEAR","DISTRICT","AREA","SPECIES","AMOUNT","VALUE","COUNT","PRICE","SIZE"
"Salmon","2007","SOUTH COAST","12","CHINOOK",58,342,11,5.89655172413793,5.27272727272727
"Salmon","2007","SOUTH COAST","14","CHINOOK",7,32,1,4.57142857142857,7
"Salmon","2007","SOUTH COAST","23","CHINOOK",260342,1806938,49207,6.94063193798926,5.29075131586969
"Salmon","2007","SOUTH COAST","24","CHINOOK",27530,250886,5496,9.11318561569197,5.00909752547307
"Salmon","2007","SOUTH COAST","25","CHINOOK",67552,373900,8546,5.53499526290857,7.90451673297449
"Salmon","2007","SOUTH COAST","26","CHINOOK",96940,940867,17455,9.70566329688467,5.55370953881409
"Salmon","2007","SOUTH COAST","27","CHINOOK",66620,633031,9516,9.50211648153708,7.00084068936528
"Salmon","2007","FAR NORTH","442(STIKINE)","CHUM",6,8,2,1.33333333333333,3
"Salmon","2007","FRASER RIVER","29AB","CHUM",184355,232430,38866,1.26077405006645,4.74334894252045
"Salmon","2007","FRASER RIVER","29D","CHUM",3980,5002,834,1.25678391959799,4.77218225419664
"Salmon","2007","FRASER RIVER","29E","CHUM",40949,51457,7465,1.25661188307407,5.48546550569324
"Salmon","2007","NORTH COAST","1","CHUM",1856,2435,446,1.31196120689655,4.16143497757847
"Salmon","2007","NORTH COAST","2W","CHUM",5,6,1,1.2,5
"Salmon","2007","NORTH COAST","3","CHUM",120654,163651,28957,1.35636613788188,4.16666091100597
"Salmon","2007","NORTH COAST","4","CHUM",4538,5712,934,1.25870427501102,4.85867237687366
"Salmon","2007","NORTH COAST","6","CHUM",86288,108699,15504,1.25972325236418,5.56553147574819
"Salmon","2007","NORTH COAST","7","CHUM",27527,36106,5448,1.31165764522106,5.0526798825257
"Salmon","2007","NORTH COAST","8","CHUM",1476561,1934538,268529,1.3101646325482,5.49870218859043
"Salmon","2007","SOUTH COAST","12","CHUM",347070,500774,79354,1.44286167055637,4.37369256748242
"Salmon","2007","SOUTH COAST","13","CHUM",1809973,2627278,402433,1.451556459682,4.49757599401639
"Salmon","2007","SOUTH COAST","14","CHUM",72951,91690,14594,1.25687105043111,4.99869809510758
"Salmon","2007","SOUTH COAST","17","CHUM",196,246,38,1.25510204081633,5.15789473684211
"Salmon","2007","SOUTH COAST","18","CHUM",18809,23906,3510,1.27098729331703,5.35868945868946
"Salmon","2007","SOUTH COAST","21","CHUM",551354,692954,120809,1.2568222956576,4.56384871988014
"Salmon","2007","SOUTH COAST","23","CHUM",28500,36049,6384,1.26487719298246,4.46428571428571
"Salmon","2007","SOUTH COAST","24","CHUM",21141,26650,3992,1.26058369991959,5.29584168336673
"Salmon","2007","SOUTH COAST","25","CHUM",62344,78421,13484,1.25787565764147,4.62355384159003
"Salmon","2007","SOUTH COAST","26","CHUM",916,1234,227,1.3471615720524,4.0352422907489
"Salmon","2007","SOUTH COAST","27","CHUM",4447,5582,863,1.25522824375984,5.15295480880649
"Salmon","2007","FAR NORTH","441(TAKU)","COHO",28837,73466,7883,2.5476297811839,3.65812507928454
"Salmon","2007","FAR NORTH","442(STIKINE)","COHO",152,316,48,2.07894736842105,3.16666666666667
"Salmon","2007","NORTH COAST","1","COHO",346341,1395681,116077,4.02978856098469,2.9837177046271
"Salmon","2007","NORTH COAST","2E","COHO",35328,140881,16626,3.98780004528985,2.1248646697943
"Salmon","2007","NORTH COAST","2W","COHO",9710,37850,3840,3.89804325437693,2.52864583333333
"Salmon","2007","NORTH COAST","3","COHO",154429,284149,52794,1.83999766883163,2.92512406712884
"Salmon","2007","NORTH COAST","4","COHO",112303,360760,39508,3.21238079125224,2.84253822010732
"Salmon","2007","NORTH COAST","5","COHO",12637,21805,3905,1.72548864445675,3.23610755441741
"Salmon","2007","NORTH COAST","6","COHO",103470,268453,31799,2.59450082149415,3.25387590804742
"Salmon","2007","NORTH COAST","7","COHO",3667,12831,1753,3.49904554131443,2.09184255561894
"Salmon","2007","NORTH COAST","8","COHO",157,286,48,1.82165605095541,3.27083333333333
"Salmon","2007","SOUTH COAST","14","COHO",4,11,2,2.75,2
"Salmon","2007","SOUTH COAST","21","COHO",5,10,2,2,2.5
"Salmon","2007","SOUTH COAST","23","COHO",8481,29432,2906,3.47034547812758,2.91844459738472
"Salmon","2007","SOUTH COAST","24","COHO",280,1742,77,6.22142857142857,3.63636363636364
"Salmon","2007","SOUTH COAST","25","COHO",1465,3390,313,2.31399317406143,4.68051118210863
"Salmon","2007","SOUTH COAST","26","COHO",33,154,8,4.66666666666667,4.125
"Salmon","2007","SOUTH COAST","27","COHO",53,217,24,4.09433962264151,2.20833333333333
"Salmon","2007","FRASER RIVER","29AB","PINK",4120,1226,1962,0.297572815533981,2.09989806320082
"Salmon","2007","FRASER RIVER","29E","PINK",2299,684,1120,0.297520661157025,2.05267857142857
"Salmon","2007","NORTH COAST","1","PINK",85472,99289,42273,1.16165527892175,2.02190523501999
"Salmon","2007","NORTH COAST","2W","PINK",3674,4273,2129,1.16303756124115,1.72569281352748
"Salmon","2007","NORTH COAST","3","PINK",5698256,2608704,3295772,0.457807441434713,1.72895940617251
"Salmon","2007","NORTH COAST","4","PINK",1261441,495189,641381,0.392558193367744,1.96675766821905
"Salmon","2007","NORTH COAST","5","PINK",822929,380864,376298,0.462815139580693,2.1869077167564
"Salmon","2007","NORTH COAST","6","PINK",2847451,1316083,1748649,0.462196891184431,1.62837196029621
"Salmon","2007","NORTH COAST","7","PINK",9254,4144,4865,0.447806354009077,1.90215827338129
"Salmon","2007","NORTH COAST","8","PINK",425879,193756,232466,0.454955515533755,1.83200554059518
"Salmon","2007","SOUTH COAST","12","PINK",12597,6180,6168,0.490592998332936,2.04231517509728
"Salmon","2007","SOUTH COAST","13","PINK",29176,15241,14320,0.522381409377571,2.03743016759777
"Salmon","2007","SOUTH COAST","23","PINK",26,29,16,1.11538461538462,1.625
"Salmon","2007","SOUTH COAST","25","PINK",32,37,20,1.15625,1.6
"Salmon","2007","SOUTH COAST","26","PINK",734,802,445,1.09264305177112,1.64943820224719
"Salmon","2007","SOUTH COAST","27","PINK",144,104,87,0.722222222222222,1.6551724137931
"Salmon","2007","FAR NORTH","441(TAKU)","SOCKEYE",47387,192208,17162,4.05613353873425,2.76115837314998
"Salmon","2007","FAR NORTH","442(STIKINE)","SOCKEYE",163905,563698,57449,3.43917513193618,2.85305227245035
"Salmon","2007","FRASER RIVER","29AB","SOCKEYE",2659,9143,934,3.43851071831516,2.84689507494647
"Salmon","2007","FRASER RIVER","29E","SOCKEYE",4592,15791,1635,3.43880662020906,2.8085626911315
"Salmon","2007","NORTH COAST","1","SOCKEYE",4653,24177,1586,5.1960025789813,2.93379571248424
"Salmon","2007","NORTH COAST","2W","SOCKEYE",151,746,43,4.94039735099338,3.51162790697674
"Salmon","2007","NORTH COAST","3","SOCKEYE",691060,2373338,253234,3.43434434057824,2.72893845218257
"Salmon","2007","NORTH COAST","4","SOCKEYE",948390,3289718,349260,3.46873965351807,2.71542690259406
"Salmon","2007","NORTH COAST","5","SOCKEYE",5844,19660,2131,3.36413415468857,2.74237447207884
"Salmon","2007","NORTH COAST","6","SOCKEYE",20904,70164,8819,3.3564867967853,2.37033677287674
"Salmon","2007","NORTH COAST","7","SOCKEYE",18,62,6,3.44444444444444,3
"Salmon","2007","NORTH COAST","8","SOCKEYE",1065,3740,356,3.51173708920188,2.99157303370787
"Salmon","2007","SOUTH COAST","12","SOCKEYE",18533,62104,6856,3.35099552150219,2.7031796966161
"Salmon","2007","SOUTH COAST","13","SOCKEYE",14377,48178,5177,3.35104681087849,2.77709097933166
"Salmon","2007","SOUTH COAST","23","SOCKEYE",724,2426,399,3.35082872928177,1.81453634085213
"Salmon","2007","NORTH COAST","4","STEELHEAD",1012,1418,340,1.40118577075099,2.97647058823529
"Salmon","2008","FAR NORTH","441(TAKU)","CHINOOK",21509,155115,2799,7.21163233995072,7.68453018935334
"Salmon","2008","FAR NORTH","442(STIKINE)","CHINOOK",63247,368667,7959,5.82900374721331,7.94660133182561
"Salmon","2008","FRASER RIVER","29AB","CHINOOK",454,1842,59,4.05726872246696,7.69491525423729
"Salmon","2008","FRASER RIVER","29D","CHINOOK",30400,147691,3558,4.85825657894737,8.54412591343451
"Salmon","2008","NORTH COAST","1","CHINOOK",348803,3893660,40979,11.1629200436923,8.51174992069109
"Salmon","2008","NORTH COAST","130","CHINOOK",4688,70327,528,15.0014931740614,8.87878787878788
"Salmon","2008","NORTH COAST","2W","CHINOOK",19000,207648,2269,10.9288421052632,8.37373292199207
"Salmon","2008","NORTH COAST","3","CHINOOK",3466,23139,518,6.67599538372764,6.69111969111969
"Salmon","2008","NORTH COAST","4","CHINOOK",52400,356499,5546,6.80341603053435,9.44825099170573
"Salmon","2008","NORTH COAST","5","CHINOOK",56,340,7,6.07142857142857,8
"Salmon","2008","NORTH COAST","6","CHINOOK",190,1152,30,6.06315789473684,6.33333333333333
"Salmon","2008","NORTH COAST","8","CHINOOK",8631,61177,1011,7.08805468659483,8.53709198813056
"Salmon","2008","SOUTH COAST","12","CHINOOK",147,652,33,4.43537414965986,4.45454545454545
"Salmon","2008","SOUTH COAST","13","CHINOOK",23,77,2,3.34782608695652,11.5
"Salmon","2008","SOUTH COAST","23","CHINOOK",316931,2653912,64472,8.37378483013653,4.9157929023452
"Salmon","2008","SOUTH COAST","24","CHINOOK",26108,266250,4591,10.1980235943006,5.68677847963407
"Salmon","2008","SOUTH COAST","25","CHINOOK",3677,34345,656,9.3404949687245,5.60518292682927
"Salmon","2008","SOUTH COAST","26","CHINOOK",33041,363759,5743,11.009321751763,5.75326484415811
"Salmon","2008","SOUTH COAST","27","CHINOOK",28983,328190,4069,11.323534485733,7.12288031457361
"Salmon","2008","FRASER RIVER","29AB","CHUM",89641,150308,20208,1.67677736749925,4.43591646872526
"Salmon","2008","FRASER RIVER","29D","CHUM",62225,104258,11079,1.67550020088389,5.61648163191624
"Salmon","2008","NORTH COAST","1","CHUM",34,36,7,1.05882352941176,4.85714285714286
"Salmon","2008","NORTH COAST","3","CHUM",74994,125676,17037,1.67581406512521,4.40183130832893
"Salmon","2008","NORTH COAST","4","CHUM",720,1207,154,1.67638888888889,4.67532467532468
"Salmon","2008","NORTH COAST","5","CHUM",216,363,43,1.68055555555556,5.02325581395349
"Salmon","2008","NORTH COAST","6","CHUM",8517,14271,1502,1.67558999647763,5.67043941411451
"Salmon","2008","NORTH COAST","8","CHUM",53751,91026,8982,1.69347547022381,5.98430193720775
"Salmon","2008","SOUTH COAST","12","CHUM",445221,773671,96825,1.73772351259262,4.59820294345469
"Salmon","2008","SOUTH COAST","13","CHUM",763932,1337801,167964,1.7512042956703,4.54818889762092
"Salmon","2008","SOUTH COAST","14","CHUM",61997,103881,13085,1.6755810765037,4.7380206343141
"Salmon","2008","SOUTH COAST","17","CHUM",1109,1859,230,1.67628494138864,4.82173913043478
"Salmon","2008","SOUTH COAST","18","CHUM",624,1050,128,1.68269230769231,4.875
"Salmon","2008","SOUTH COAST","21","CHUM",96965,168940,19471,1.74227814159748,4.97997021211032
"Salmon","2008","SOUTH COAST","23","CHUM",8141,13616,1719,1.67252180321828,4.73589296102385
"Salmon","2008","SOUTH COAST","24","CHUM",2112,3557,439,1.68418560606061,4.81093394077449
"Salmon","2008","SOUTH COAST","25","CHUM",64668,108351,13241,1.67549638151791,4.88392115399139
"Salmon","2008","SOUTH COAST","26","CHUM",43,62,10,1.44186046511628,4.3
"Salmon","2008","SOUTH COAST","27","CHUM",553,539,126,0.974683544303797,4.38888888888889
"Salmon","2008","FAR NORTH","441(TAKU)","COHO",17400,52604,3889,3.0232183908046,4.47415788120339
"Salmon","2008","FAR NORTH","442(STIKINE)","COHO",8628,19023,2398,2.2047983310153,3.59799833194329
"Salmon","2008","NORTH COAST","1","COHO",295431,1595113,71834,5.39927428062729,4.11269036946293
"Salmon","2008","NORTH COAST","2E","COHO",9836,55911,2368,5.68432289548597,4.15371621621622
"Salmon","2008","NORTH COAST","2W","COHO",737,3772,184,5.11804613297151,4.0054347826087
"Salmon","2008","NORTH COAST","3","COHO",8,18,3,2.25,2.66666666666667
"Salmon","2008","NORTH COAST","4","COHO",1545,5230,433,3.38511326860841,3.56812933025404
"Salmon","2008","NORTH COAST","5","COHO",2452,16558,641,6.75285481239804,3.82527301092044
"Salmon","2008","NORTH COAST","6","COHO",17049,110125,3910,6.45932312745616,4.36035805626598
"Salmon","2008","NORTH COAST","7","COHO",3553,19588,843,5.51308753166338,4.214709371293
"Salmon","2008","SOUTH COAST","21","COHO",6,14,1,2.33333333333333,6
"Salmon","2008","SOUTH COAST","23","COHO",19544,38649,4194,1.97753786328285,4.65999046256557
"Salmon","2008","SOUTH COAST","24","COHO",310,1823,75,5.88064516129032,4.13333333333333
"Salmon","2008","SOUTH COAST","25","COHO",2542,5819,524,2.28914240755311,4.85114503816794
"Salmon","2008","SOUTH COAST","26","COHO",10,46,2,4.6,5
"Salmon","2008","SOUTH COAST","27","COHO",33,125,8,3.78787878787879,4.125
"Salmon","2008","FRASER RIVER","29AB","PINK",2,1,1,0.5,2
"Salmon","2008","NORTH COAST","1","PINK",42394,46331,23348,1.0928669151295,1.81574438924105
"Salmon","2008","NORTH COAST","2E","PINK",17,23,10,1.35294117647059,1.7
"Salmon","2008","NORTH COAST","2W","PINK",57,56,34,0.982456140350877,1.67647058823529
"Salmon","2008","NORTH COAST","3","PINK",44055,20704,27381,0.469958007036659,1.60896241919579
"Salmon","2008","NORTH COAST","4","PINK",243209,121158,145157,0.498164130439252,1.6754892977948
"Salmon","2008","NORTH COAST","5","PINK",1045,547,622,0.523444976076555,1.68006430868167
"Salmon","2008","NORTH COAST","6","PINK",1907,2446,1015,1.28264289459885,1.87881773399015
"Salmon","2008","NORTH COAST","8","PINK",11191,5955,5793,0.532124028236976,1.93181425858795
"Salmon","2008","SOUTH COAST","12","PINK",8911,4426,5036,0.496689484906296,1.76945988880064
"Salmon","2008","SOUTH COAST","13","PINK",526,519,321,0.986692015209126,1.6386292834891
"Salmon","2008","SOUTH COAST","20","PINK",50,28,31,0.56,1.61290322580645
"Salmon","2008","SOUTH COAST","23","PINK",122,437,72,3.58196721311475,1.69444444444444
"Salmon","2008","SOUTH COAST","27","PINK",2,2,1,1,2
"Salmon","2008","FAR NORTH","441(TAKU)","SOCKEYE",61342,266722,19326,4.34811385347723,3.17406602504398
"Salmon","2008","FAR NORTH","442(STIKINE)","SOCKEYE",81992,321751,29098,3.92417552931993,2.81778816413499
"Salmon","2008","FRASER RIVER","29AB","SOCKEYE",4321,16955,1549,3.92386021754224,2.78954163976759
"Salmon","2008","FRASER RIVER","29D","SOCKEYE",6157,24163,2067,3.92447620594445,2.97871311078858
"Salmon","2008","NORTH COAST","1","SOCKEYE",337,2170,97,6.43916913946587,3.47422680412371
"Salmon","2008","NORTH COAST","3","SOCKEYE",140148,552787,50894,3.94430887347661,2.75372342515817
"Salmon","2008","NORTH COAST","4","SOCKEYE",1626120,6373193,713083,3.91926364597939,2.28040775057041
"Salmon","2008","NORTH COAST","5","SOCKEYE",4444,17333,1828,3.90031503150315,2.43107221006565
"Salmon","2008","NORTH COAST","6","SOCKEYE",914,3535,403,3.86761487964989,2.26799007444169
"Salmon","2008","NORTH COAST","8","SOCKEYE",349,1376,111,3.94269340974212,3.14414414414414
"Salmon","2008","SOUTH COAST","12","SOCKEYE",18445,72255,7677,3.91732176741664,2.40263123615996
"Salmon","2008","SOUTH COAST","13","SOCKEYE",4926,19334,1737,3.92488834754365,2.83592400690846
"Salmon","2008","SOUTH COAST","20","SOCKEYE",9396,36250,4467,3.85802469135802,2.10342511752854
"Salmon","2008","NORTH COAST","4","STEELHEAD",2266,3175,761,1.40114739629303,2.97766097240473
"Salmon","2009","FAR NORTH","441(TAKU)","CHINOOK",63552,463587,7887,7.29460913897281,8.05781666032712
"Salmon","2009","FAR NORTH","442(STIKINE)","CHINOOK",13110,73546,2176,5.60991609458429,6.02481617647059
"Salmon","2009","FRASER RIVER","29AB","CHINOOK",291,1302,31,4.47422680412371,9.38709677419355
"Salmon","2009","FRASER RIVER","29D","CHINOOK",25307,107542,2797,4.24949618682578,9.04790847336432
"Salmon","2009","NORTH COAST","1","CHINOOK",441348,3077130,56124,6.97211724081677,7.86380158221082
"Salmon","2009","NORTH COAST","2W","CHINOOK",37631,258178,4569,6.86077967633068,8.23615670825126
"Salmon","2009","NORTH COAST","3","CHINOOK",12342,84382,1637,6.83697941986712,7.53940134392181
"Salmon","2009","NORTH COAST","4","CHINOOK",36282,252983,4300,6.97268618047517,8.43767441860465
"Salmon","2009","NORTH COAST","6","CHINOOK",34,244,4,7.17647058823529,8.5
"Salmon","2009","NORTH COAST","8","CHINOOK",29546,215968,3146,7.30955120828539,9.39160839160839
"Salmon","2009","SOUTH COAST","12","CHINOOK",99,548,20,5.53535353535354,4.95
"Salmon","2009","SOUTH COAST","23","CHINOOK",126385,1129458,22829,8.93664596273292,5.53616014718122
"Salmon","2009","SOUTH COAST","24","CHINOOK",58264,495912,9128,8.51146505560895,6.38299737072743
"Salmon","2009","SOUTH COAST","25","CHINOOK",23120,139022,2600,6.01306228373702,8.89230769230769
"Salmon","2009","SOUTH COAST","26","CHINOOK",40798,534271,6314,13.0955193882053,6.46151409566044
"Salmon","2009","SOUTH COAST","27","CHINOOK",29976,289828,4227,9.66866826794769,7.09155429382541
"Salmon","2009","FAR NORTH","442(STIKINE)","CHUM",948,1380,264,1.45569620253165,3.59090909090909
"Salmon","2009","FRASER RIVER","29AB","CHUM",99105,144778,21257,1.46085464910953,4.66222891282872
"Salmon","2009","FRASER RIVER","29D","CHUM",54687,79571,10503,1.45502587452228,5.2067980576978
"Salmon","2009","NORTH COAST","1","CHUM",356,507,67,1.42415730337079,5.3134328358209
"Salmon","2009","NORTH COAST","2E","CHUM",30745,49035,6501,1.59489347861441,4.72927241962775
"Salmon","2009","NORTH COAST","3","CHUM",204103,297331,47481,1.45676937624631,4.29862471304311
"Salmon","2009","NORTH COAST","4","CHUM",632,934,133,1.47784810126582,4.75187969924812
"Salmon","2009","NORTH COAST","6","CHUM",21352,31654,4091,1.48248407643312,5.21926179418235
"Salmon","2009","NORTH COAST","7","CHUM",5577,8236,1150,1.47677963062578,4.8495652173913
"Salmon","2009","NORTH COAST","8","CHUM",101602,155303,18289,1.52854274522155,5.55536114604407
"Salmon","2009","SOUTH COAST","12","CHUM",727218,1200141,149236,1.65031806143412,4.87293950521322
"Salmon","2009","SOUTH COAST","13","CHUM",1229887,2037603,260226,1.65674000944802,4.72622643394588
"Salmon","2009","SOUTH COAST","14","CHUM",181539,265789,40203,1.46408760651981,4.51555854040743
"Salmon","2009","SOUTH COAST","17","CHUM",22982,33440,5024,1.45505177965364,4.57444267515924
"Salmon","2009","SOUTH COAST","18","CHUM",7260,10673,1575,1.47011019283747,4.60952380952381
"Salmon","2009","SOUTH COAST","22","CHUM",18465,26867,3958,1.45502301651774,4.66523496715513
"Salmon","2009","SOUTH COAST","23","CHUM",5,9,3,1.8,1.66666666666667
"Salmon","2009","SOUTH COAST","24","CHUM",238,396,51,1.66386554621849,4.66666666666667
"Salmon","2009","SOUTH COAST","26","CHUM",34,48,6,1.41176470588235,5.66666666666667
"Salmon","2009","SOUTH COAST","27","CHUM",186,175,34,0.940860215053763,5.47058823529412
"Salmon","2009","FAR NORTH","441(TAKU)","COHO",39527,119497,9609,3.02317403293951,4.11353939015506
"Salmon","2009","FAR NORTH","442(STIKINE)","COHO",17708,39043,5553,2.20482267901513,3.1889068971727
"Salmon","2009","NORTH COAST","1","COHO",420124,1656042,128988,3.9417933752892,3.25707817781499
"Salmon","2009","NORTH COAST","2E","COHO",122271,546802,35385,4.47204979103794,3.45544722339975
"Salmon","2009","NORTH COAST","2W","COHO",18810,75102,5480,3.992663476874,3.43248175182482
"Salmon","2009","NORTH COAST","3","COHO",53763,240210,14995,4.46794263712962,3.58539513171057
"Salmon","2009","NORTH COAST","4","COHO",18501,97222,4668,5.25495919139506,3.9633676092545
"Salmon","2009","NORTH COAST","5","COHO",17969,77179,4955,4.29511937225221,3.62643794147326
"Salmon","2009","NORTH COAST","6","COHO",51311,101808,11888,1.98413595525326,4.31620121130552
"Salmon","2009","SOUTH COAST","12","COHO",2,4,1,2,2
"Salmon","2009","SOUTH COAST","23","COHO",1506,3240,411,2.15139442231076,3.66423357664234
"Salmon","2009","FAR NORTH","442(STIKINE)","PINK",1398,524,649,0.374821173104435,2.15408320493066
"Salmon","2009","FRASER RIVER","29AB","PINK",56889,28219,40757,0.496036140554413,1.39580930883038
"Salmon","2009","FRASER RIVER","29D","PINK",8784,3292,4759,0.374772313296903,1.8457659172095
